TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,4c33333,15,6,240,-970,14,0,,0
0,4c33333,9,18,-25,-999,,,,0
0,4c33333,10,6,-2,-17,,,,0
0,4c33333,11,14,-956,-290,-5,0,,
0,4c33333,3,326230,178540,1082,,,,0
0,4c33333,20,15,-956,-290,-5,0,,
0,4c35579,4,371,-452,-40,,,,3
0,4c35579,16,-244,366,-1220,-616,818,-1180,3
0,4c35579,1,26,-31,-1033,0,0,0,0
0,4c35579,2,4956,-6547,41605,,,,3
0,4c35579,14,-33750,-8250,24599,-38706,-1702,-17005,3
0,4c35579,15,6,240,-970,14,0,,0
0,4c35579,9,18,-25,-999,,,,0
0,4c35579,10,7,-5,-34,,,,0
0,4c35579,11,14,-956,-290,-5,0,,
0,4c35579,3,326221,178540,1082,,,,0
0,4c35579,20,15,-956,-290,-5,0,,
0,4c37c3c,4,371,-207,448,,,,3
0,4c37c3c,16,-244,610,-732,-616,818,-1180,3
0,4c37c3c,1,20,-28,-1027,0,0,0,0
0,4c37c3c,15,6,240,-970,14,0,,0
0,4c37c3c,9,18,-25,-999,,,,0
0,4c37c3c,10,1,-2,-28,,,,0
0,4c37c3c,11,14,-956,-290,-5,0,,
0,4c37c3c,3,326209,178540,1082,,,,0
0,4c37c3c,20,15,-956,-290,-5,0,,
0,4c39a0d,4,-177,97,20,,,,3
0,4c39a0d,16,-793,915,-1159,-616,818,-1180,3
0,4c39a0d,1,17,-32,-1021,0,0,0,0
0,4c39a0d,2,5706,-8047,42205,,,,3
0,4c39a0d,14,-33000,-9750,25199,-38706,-1702,-17005,3
0,4c39a0d,15,6,240,-970,14,0,,0
0,4c39a0d,9,18,-25,-999,,,,0
0,4c39a0d,10,-1,-7,-22,,,,0
0,4c39a0d,11,15,-956,-290,-5,0,,
0,4c39a0d,3,326204,178540,1082,,,,0
0,4c39a0d,20,15,-956,-290,-5,0,,
0,4c3bc4d,4,127,-146,-406,,,,3
0,4c3bc4d,16,-488,671,-1586,-616,818,-1180,3
0,4c3bc4d,1,18,-20,-1024,0,0,0,0
0,4c3bc4d,15,6,240,-970,14,0,,0
0,4c3bc4d,9,18,-25,-999,,,,0
0,4c3bc4d,10,0,5,-24,,,,0
0,4c3bc4d,11,14,-956,-290,-5,0,,
0,4c3bc4d,3,326209,178540,1082,,,,0
0,4c3bc4d,20,15,-956,-290,-5,0,,
0,4c3ded1,4,127,-452,326,,,,3
0,4c3ded1,16,-488,366,-854,-616,818,-1180,3
0,4c3ded1,1,23,-9,-1024,0,0,0,0
0,4c3ded1,2,3756,-8197,41755,,,,3
0,4c3ded1,14,-34950,-9900,24749,-38706,-1702,-17005,3
0,4c3ded1,15,6,240,-970,14,0,,0
0,4c3ded1,9,18,-25,-999,,,,0
0,4c3ded1,10,4,15,-24,,,,0
0,4c3ded1,11,14,-956,-290,-5,0,,
0,4c3ded1,3,326235,178540,1082,,,,0
0,4c3ded1,20,15,-956,-290,-5,0,,
0,4c400e3,4,-299,-207,326,,,,3
0,4c400e3,16,-915,610,-854,-616,818,-1180,3
0,4c400e3,1,13,-15,-1027,0,0,0,0
0,4c400e3,15,6,240,-970,14,0,,0
0,4c400e3,9,18,-25,-999,,,,0
0,4c400e3,10,-5,10,-28,,,,0
0,4c400e3,11,14,-956,-290,-5,0,,
0,4c400e3,3,326239,178547,1082,,,,0
0,4c400e3,20,14,-956,-290,-5,0,,
0,4c4232b,4,-55,-85,387,,,,3
0,4c4232b,16,-671,732,-793,-616,818,-1180,3
0,4c4232b,1,9,-32,-1032,0,0,0,0
0,4c4232b,2,5406,-7447,41005,,,,3
0,4c4232b,14,-33300,-9150,23999,-38706,-1702,-17005,3
0,4c4232b,15,6,240,-970,14,0,,0
0,4c4232b,9,18,-25,-999,,,,0
0,4c4232b,10,-9,-7,-33,,,,0
0,4c4232b,11,14,-956,-290,-5,0,,
0,4c4232b,3,326244,178540,1075,,,,0
0,4c4232b,20,14,-956,-290,-4,0,,
0,4c44b87,4,494,-146,-162,,,,3
0,4c44b87,16,-122,671,-1342,-616,818,-1180,3
0,4c44b87,1,8,-25,-1028,0,0,0,0
0,4c44b87,15,6,240,-970,14,0,,0
0,4c44b87,9,18,-25,-999,,,,0
0,4c44b87,10,-10,0,-28,,,,0
0,4c44b87,11,14,-956,-290,-5,0,,
0,4c44b87,3,326235,178540,1075,,,,0
0,4c44b87,20,14,-956,-290,-4,0,,
0,4c467c6,4,371,-207,-40,,,,3
0,4c467c6,16,-244,610,-1220,-616,818,-1180,3
0,4c467c6,1,16,-23,-1024,0,0,0,0
0,4c467c6,2,4806,-6697,40405,,,,3
0,4c467c6,14,-33900,-8400,23399,-38706,-1702,-17005,3
0,4c467c6,15,6,240,-970,14,0,,0
0,4c467c6,9,18,-25,-999,,,,0
0,4c467c6,10,-2,1,-25,,,,0
0,4c467c6,11,14,-956,-290,-5,0,,
0,4c467c6,3,326230,178540,1075,,,,0
0,4c467c6,20,15,-956,-290,-4,0,,
0,4c489ff,4,-238,-146,143,,,,3
0,4c489ff,16,-854,671,-1037,-616,818,-1180,3
0,4c489ff,1,21,-30,-1020,0,0,0,0
0,4c489ff,15,6,240,-970,14,0,,0
0,4c489ff,9,18,-25,-999,,,,0
0,4c489ff,10,2,-4,-20,,,,0
0,4c489ff,11,14,-956,-290,-5,0,,
0,4c489ff,3,326230,178540,1075,,,,0
0,4c489ff,20,15,-956,-290,-4,0,,
0,4c4ac50,4,5,219,-345,,,,3
0,4c4ac50,16,-610,1037,-1525,-616,818,-1180,3
0,4c4ac50,1,15,-22,-1017,0,0,0,0
0,4c4ac50,2,4806,-8197,42355,,,,3
0,4c4ac50,14,-33900,-9900,25349,-38706,-1702,-17005,3
0,4c4ac50,15,6,240,-970,14,0,,0
0,4c4ac50,9,18,-25,-999,,,,0
0,4c4ac50,10,-3,3,-18,,,,0
0,4c4ac50,11,14,-956,-290,-5,0,,
0,4c4ac50,3,326235,178540,1075,,,,0
0,4c4ac50,20,15,-956,-290,-4,0,,
0,4c4ce92,4,-665,-391,-162,,,,3
0,4c4ce92,16,-1281,427,-1342,-616,818,-1180,3
0,4c4ce92,1,16,-28,-1029,0,0,0,0
0,4c4ce92,15,6,240,-970,14,0,,0
0,4c4ce92,9,18,-25,-999,,,,0
0,4c4ce92,10,-2,-3,-30,,,,0
0,4c4ce92,11,14,-956,-290,-5,0,,
0,4c4ce92,3,326251,178540,1075,,,,0
0,4c4ce92,20,15,-956,-290,-4,0,,
0,4c4f0dd,4,-177,-513,-40,,,,3
0,4c4f0dd,16,-793,305,-1220,-616,818,-1180,3
0,4c4f0dd,1,17,-29,-1021,0,0,0,0
0,4c4f0dd,2,4506,-8797,41155,,,,3
0,4c4f0dd,14,-34200,-10500,24149,-38706,-1702,-17005,3
0,4c4f0dd,15,6,240,-970,14,0,,0
0,4c4f0dd,9,18,-25,-999,,,,0
0,4c4f0dd,10,-1,-3,-21,,,,0
0,4c4f0dd,11,14,-956,-290,-5,0,,
0,4c4f0dd,3,326270,178540,1075,,,,0
0,4c4f0dd,20,15,-956,-290,-4,0,,
0,4c5138b,4,-116,97,265,,,,3
0,4c5138b,16,-732,915,-915,-616,818,-1180,3
0,4c5138b,1,18,-25,-1025,0,0,0,0
0,4c5138b,15,6,240,-970,14,0,,0
0,4c5138b,9,18,-25,-999,,,,0
0,4c5138b,10,0,0,-25,,,,0
0,4c5138b,11,15,-956,-290,-5,0,,
0,4c5138b,3,326270,178533,1075,,,,0
0,4c5138b,20,15,-956,-290,-4,0,,
0,4c53576,4,-360,341,-101,,,,3
0,4c53576,16,-976,1159,-1281,-616,818,-1180,3
0,4c53576,1,20,-37,-1023,0,0,0,0
0,4c53576,2,4956,-6247,41155,,,,3
0,4c53576,14,-33750,-7950,24149,-38706,-1702,-17005,3
0,4c53576,15,6,240,-970,14,0,,0
0,4c53576,9,18,-25,-999,,,,0
0,4c53576,10,1,-11,-24,,,,0
0,4c53576,11,15,-956,-290,-5,0,,
0,4c53576,3,326260,178533,1075,,,,0
0,4c53576,20,15,-956,-290,-4,0,,
0,4c557b1,4,310,-391,-223,,,,3
0,4c557b1,16,-305,427,-1403,-616,818,-1180,3
0,4c557b1,1,26,-41,-1025,0,0,0,0
0,4c557b1,15,6,240,-970,14,0,,0
0,4c557b1,9,18,-25,-999,,,,0
0,4c557b1,10,7,-15,-25,,,,0
0,4c557b1,11,15,-956,-290,-5,0,,
0,4c557b1,3,326244,178533,1075,,,,0
0,4c557b1,20,15,-956,-290,-5,0,,
0,4c579fe,4,-177,36,204,,,,3
0,4c579fe,16,-793,854,-976,-616,818,-1180,3
0,4c579fe,1,29,-36,-1023,0,0,0,0
0,4c579fe,2,4806,-6697,41455,,,,3
0,4c579fe,14,-33900,-8400,24449,-38706,-1702,-17005,3
0,4c579fe,15,6,240,-970,14,0,,0
0,4c579fe,9,18,-25,-999,,,,0
0,4c579fe,10,10,-10,-23,,,,0
0,4c579fe,11,15,-956,-290,-5,0,,
0,4c579fe,3,326244,178533,1082,,,,0
0,4c579fe,20,16,-956,-290,-5,0,,
0,4c59d6e,4,-116,280,20,,,,3
0,4c59d6e,16,-732,1098,-1159,-616,818,-1180,3
0,4c59d6e,1,21,-32,-1008,0,0,0,0
0,4c59d6e,15,6,240,-970,14,0,,0
0,4c59d6e,9,18,-25,-999,,,,0
0,4c59d6e,10,2,-6,-8,,,,0
0,4c59d6e,11,15,-956,-290,-5,0,,
0,4c59d6e,3,326230,178526,1082,,,,0
0,4c59d6e,20,16,-956,-290,-5,0,,
0,4c5bf48,4,127,-85,-40,,,,3
0,4c5bf48,16,-488,732,-1220,-616,818,-1180,3
0,4c5bf48,1,21,-31,-1021,0,0,0,0
0,4c5bf48,2,6156,-6697,39355,,,,3
0,4c5bf48,14,-32550,-8400,22349,-38706,-1702,-17005,3
0,4c5bf48,15,6,240,-970,14,0,,0
0,4c5bf48,9,18,-25,-999,,,,0
0,4c5bf48,10,2,-5,-21,,,,0
0,4c5bf48,11,15,-956,-290,-5,0,,
0,4c5bf48,3,326204,178526,1082,,,,0
0,4c5bf48,20,16,-956,-290,-5,0,,
0,4c5e403,4,-116,-146,204,,,,3
0,4c5e403,16,-732,671,-976,-616,818,-1180,3
0,4c5e403,1,15,-20,-1029,0,0,0,0
0,4c5e403,15,6,240,-970,14,0,,0
0,4c5e403,9,18,-25,-999,,,,0
0,4c5e403,10,-3,4,-30,,,,0
0,4c5e403,11,15,-956,-290,-5,0,,
0,4c5e403,3,326179,178526,1082,,,,0
0,4c5e403,20,16,-956,-290,-5,0,,
0,4c60329,4,432,280,-467,,,,3
0,4c60329,16,-183,1098,-1647,-616,818,-1180,3
0,4c60329,1,29,-28,-1022,0,0,0,0
0,4c60329,2,5856,-6397,40705,,,,3
0,4c60329,14,-32850,-8100,23699,-38706,-1702,-17005,3
0,4c60329,15,6,240,-970,14,0,,0
0,4c60329,9,18,-25,-999,,,,0
0,4c60329,10,10,-2,-22,,,,0
0,4c60329,11,15,-956,-291,-5,0,,
0,4c60329,3,326153,178526,1082,,,,0
0,4c60329,20,16,-956,-291,-5,0,,
0,4c6256a,4,-299,341,265,,,,3
0,4c6256a,16,-915,1159,-915,-616,818,-1180,3
0,4c6256a,1,10,-21,-1026,0,0,0,0
0,4c6256a,15,6,240,-970,14,0,,0
0,4c6256a,9,18,-25,-999,,,,0
0,4c6256a,10,-8,3,-27,,,,0
0,4c6256a,11,15,-956,-291,-5,0,,
0,4c6256a,3,326145,178526,1082,,,,0
0,4c6256a,20,15,-956,-291,-5,0,,
0,4c647b7,4,-299,97,265,,,,3
0,4c647b7,16,-915,915,-915,-616,818,-1180,3
0,4c647b7,1,16,-32,-1023,0,0,0,0
0,4c647b7,2,4356,-6097,41005,,,,3
0,4c647b7,14,-34350,-7800,23999,-38706,-1702,-17005,3
0,4c647b7,15,6,240,-970,14,0,,0
0,4c647b7,9,18,-25,-999,,,,0
0,4c647b7,10,-2,-6,-23,,,,0
0,4c647b7,11,15,-956,-291,-5,0,,
0,4c647b7,3,326139,178526,1075,,,,0
0,4c647b7,20,15,-956,-291,-4,0,,
0,4c66a00,4,616,-85,20,,,,3
0,4c66a00,16,0,732,-1159,-616,818,-1180,3
0,4c66a00,1,13,-25,-1032,0,0,0,0
0,4c66a00,15,6,240,-970,14,0,,0
0,4c66a00,9,18,-25,-999,,,,0
0,4c66a00,10,-5,0,-33,,,,0
0,4c66a00,11,15,-956,-291,-5,0,,
0,4c66a00,3,326134,178526,1075,,,,0
0,4c66a00,20,15,-956,-291,-4,0,,
0,4c68c41,4,-360,97,204,,,,3
0,4c68c41,16,-976,915,-976,-616,818,-1180,3
0,4c68c41,1,14,-23,-1018,0,0,0,0
0,4c68c41,2,4506,-5497,41905,,,,3
0,4c68c41,14,-34200,-7200,24899,-38706,-1702,-17005,3
0,4c68c41,15,6,240,-970,14,0,,0
0,4c68c41,9,18,-25,-999,,,,0
0,4c68c41,10,-4,1,-19,,,,0
0,4c68c41,11,15,-956,-291,-5,0,,
0,4c68c41,3,326120,178526,1075,,,,0
0,4c68c41,20,15,-956,-291,-4,0,,
0,4c6ae98,4,-299,219,204,,,,3
0,4c6ae98,16,-915,1037,-976,-616,818,-1180,3
0,4c6ae98,1,16,-21,-1016,0,0,0,0
0,4c6ae98,15,6,240,-970,14,0,,0
0,4c6ae98,9,18,-25,-999,,,,0
0,4c6ae98,10,-2,3,-16,,,,0
0,4c6ae98,11,15,-956,-291,-5,0,,
0,4c6ae98,3,326113,178526,1075,,,,0
0,4c6ae98,20,15,-956,-291,-4,0,,
0,4c6d0d5,4,-421,219,265,,,,3
0,4c6d0d5,16,-1037,1037,-915,-616,818,-1180,3
0,4c6d0d5,1,13,-11,-1016,0,0,0,0
0,4c6d0d5,2,3906,-5797,41155,,,,3
0,4c6d0d5,14,-34800,-7500,24149,-38706,-1702,-17005,3
0,4c6d0d5,15,6,240,-970,14,0,,0
0,4c6d0d5,9,18,-25,-999,,,,0
0,4c6d0d5,10,-5,14,-16,,,,0
0,4c6d0d5,11,15,-956,-291,-5,0,,
0,4c6d0d5,3,326110,178526,1075,,,,0
0,4c6d0d5,20,15,-956,-291,-4,0,,
0,4c6f31c,4,127,-24,-40,,,,3
0,4c6f31c,16,-488,793,-1220,-616,818,-1180,3
0,4c6f31c,1,9,-22,-1017,0,0,0,0
0,4c6f31c,15,6,240,-970,14,0,,0
0,4c6f31c,9,18,-25,-999,,,,0
0,4c6f31c,10,-9,3,-18,,,,0
0,4c6f31c,11,15,-956,-291,-5,0,,
0,4c6f31c,3,326104,178526,1075,,,,0
0,4c6f31c,20,15,-956,-291,-4,0,,
0,4c7156e,4,66,97,-101,,,,3
0,4c7156e,16,-549,915,-1281,-616,818,-1180,3
0,4c7156e,1,20,-19,-1026,0,0,0,0
0,4c7156e,2,6006,-6547,40555,,,,3
0,4c7156e,14,-32700,-8250,23549,-38706,-1702,-17005,3
0,4c7156e,15,6,240,-970,14,0,,0
0,4c7156e,9,18,-25,-999,,,,0
0,4c7156e,10,1,6,-27,,,,0
0,4c7156e,11,15,-956,-291,-5,0,,
0,4c7156e,3,326078,178526,1075,,,,0
0,4c7156e,20,15,-956,-291,-5,0,,
0,4c737b0,4,-116,36,204,,,,3
0,4c737b0,16,-732,854,-976,-616,818,-1180,3
0,4c737b0,1,13,-20,-1027,0,0,0,0
0,4c737b0,15,6,240,-970,14,0,,0
0,4c737b0,9,18,-25,-999,,,,0
0,4c737b0,10,-5,5,-27,,,,0
0,4c737b0,11,15,-956,-291,-5,0,,
0,4c737b0,3,326062,178533,1075,,,,0
0,4c737b0,20,14,-956,-291,-5,0,,
0,4c759f9,4,127,-329,143,,,,3
0,4c759f9,16,-488,488,-1037,-616,818,-1180,3
0,4c759f9,1,23,-22,-1023,0,0,0,0
0,4c759f9,2,4356,-6397,40705,,,,3
0,4c759f9,14,-34350,-8100,23699,-38706,-1702,-17005,3
0,4c759f9,15,6,240,-970,14,0,,0
0,4c759f9,9,18,-25,-999,,,,0
0,4c759f9,10,5,2,-23,,,,0
0,4c759f9,11,15,-956,-292,-5,0,,
0,4c759f9,3,326059,178533,1082,,,,0
0,4c759f9,20,14,-956,-291,-5,0,,
0,4c77d91,4,66,341,20,,,,3
0,4c77d91,16,-549,1159,-1159,-616,818,-1180,3
0,4c77d91,1,6,-22,-1020,0,0,0,0
0,4c77d91,15,6,240,-970,14,0,,0
0,4c77d91,9,18,-25,-999,,,,0
0,4c77d91,10,-12,2,-21,,,,0
0,4c77d91,11,15,-956,-292,-5,0,,
0,4c77d91,3,326054,178526,1075,,,,0
0,4c77d91,20,15,-956,-291,-5,0,,
0,4c79e91,4,371,36,143,,,,3
0,4c79e91,16,-244,854,-1037,-616,818,-1180,3
0,4c79e91,1,33,-19,-1018,0,0,0,0
0,4c79e91,2,5106,-7147,40705,,,,3
0,4c79e91,14,-33600,-8850,23699,-38706,-1702,-17005,3
0,4c79e91,15,6,240,-970,14,0,,0
0,4c79e91,9,18,-25,-999,,,,0
0,4c79e91,10,14,6,-19,,,,0
0,4c79e91,11,15,-956,-292,-5,0,,
0,4c79e91,3,326054,178533,1082,,,,0
0,4c79e91,20,14,-956,-291,-5,0,,
0,4c7c0c7,4,188,-24,204,,,,3
0,4c7c0c7,16,-427,793,-976,-616,818,-1180,3
0,4c7c0c7,1,19,-32,-1018,0,0,0,0
0,4c7c0c7,15,6,240,-970,14,0,,0
0,4c7c0c7,9,18,-25,-999,,,,0
0,4c7c0c7,10,0,-6,-18,,,,0
0,4c7c0c7,11,15,-956,-292,-5,0,,
0,4c7c0c7,3,326054,178533,1082,,,,0
0,4c7c0c7,20,14,-956,-291,-5,0,,
0,4c7e31a,4,-303,-286,267,,,,3
0,4c7e31a,16,-915,549,-915,-612,835,-1182,3
0,4c7e31a,1,18,-29,-1024,0,0,0,0
0,4c7e31a,2,3906,-7597,41155,,,,3
0,4c7e31a,14,-34800,-9300,24149,-38706,-1702,-17005,3
0,4c7e31a,15,6,240,-970,14,0,,0
0,4c7e31a,9,18,-25,-999,,,,0
0,4c7e31a,10,0,-3,-24,,,,0
0,4c7e31a,11,15,-956,-291,-5,0,,
0,4c7e31a,3,326069,178533,1075,,,,0
0,4c7e31a,20,14,-956,-291,-5,0,,
0,4c8055b,4,-120,385,328,,,,3
0,4c8055b,16,-732,1220,-854,-612,835,-1182,3
0,4c8055b,1,41,-30,-1026,0,0,0,0
0,4c8055b,15,6,240,-970,14,0,,0
0,4c8055b,9,18,-25,-999,,,,0
0,4c8055b,10,23,-5,-27,,,,0
0,4c8055b,11,15,-956,-291,-5,0,,
0,4c8055b,3,326085,178533,1082,,,,0
0,4c8055b,20,14,-956,-291,-6,0,,
0,4c827a5,4,-242,-530,267,,,,3
0,4c827a5,16,-854,305,-915,-612,835,-1182,3
0,4c827a5,1,33,-32,-1027,0,0,0,0
0,4c827a5,2,4956,-8347,40855,,,,3
0,4c827a5,14,-33750,-10050,23849,-38706,-1702,-17005,3
0,4c827a5,15,6,240,-970,14,0,,0
0,4c827a5,9,19,-25,-999,,,,0
0,4c827a5,10,14,-6,-28,,,,0
0,4c827a5,11,15,-956,-291,-5,0,,
0,4c827a5,3,326094,178533,1082,,,,0
0,4c827a5,20,15,-956,-291,-6,0,,
0,4c849eb,4,307,-347,-404,,,,3
0,4c849eb,16,-305,488,-1586,-612,835,-1182,3
0,4c849eb,1,23,-28,-1021,0,0,0,0
0,4c849eb,15,6,240,-970,14,0,,0
0,4c849eb,9,19,-25,-999,,,,0
0,4c849eb,10,4,-3,-22,,,,0
0,4c849eb,11,15,-956,-291,-5,0,,
0,4c849eb,3,326089,178526,1082,,,,0
0,4c849eb,20,15,-956,-291,-6,0,,
0,4c86c3f,4,-242,-347,-282,,,,3
0,4c86c3f,16,-854,488,-1464,-612,835,-1182,3
0,4c86c3f,1,25,-26,-1013,0,0,0,0
0,4c86c3f,2,5256,-6997,40555,,,,3
0,4c86c3f,14,-33450,-8700,23549,-38706,-1702,-17005,3
0,4c86c3f,15,6,240,-970,14,0,,0
0,4c86c3f,9,19,-25,-999,,,,0
0,4c86c3f,10,6,0,-13,,,,0
0,4c86c3f,11,15,-956,-291,-5,0,,
0,4c86c3f,3,326078,178533,1089,,,,0
0,4c86c3f,20,15,-956,-291,-6,0,,
0,4c88e87,4,-59,-102,-99,,,,3
0,4c88e87,16,-671,732,-1281,-612,835,-1182,3
0,4c88e87,1,26,-26,-1018,0,0,0,0
0,4c88e87,15,6,240,-970,14,0,,0
0,4c88e87,9,19,-25,-999,,,,0
0,4c88e87,10,7,0,-19,,,,0
0,4c88e87,11,15,-956,-291,-5,0,,
0,4c88e87,3,326069,178533,1089,,,,0
0,4c88e87,20,15,-956,-291,-6,0,,
0,4c8b133,4,-181,-286,-99,,,,3
0,4c8b133,16,-793,549,-1281,-612,835,-1182,3
0,4c8b133,1,8,-24,-1024,0,0,0,0
0,4c8b133,2,4806,-4597,38905,,,,3
0,4c8b133,14,-33900,-6300,21899,-38706,-1702,-17005,3
0,4c8b133,15,6,240,-970,14,0,,0
0,4c8b133,9,19,-25,-999,,,,0
0,4c8b133,10,-10,1,-24,,,,0
0,4c8b133,11,15,-956,-292,-5,0,,
0,4c8b133,3,326048,178533,1082,,,,0
0,4c8b133,20,14,-956,-292,-6,0,,
0,4c8d309,4,185,385,22,,,,3
0,4c8d309,16,-427,1220,-1159,-612,835,-1182,3
0,4c8d309,1,20,-32,-1017,0,0,0,0
0,4c8d309,15,6,240,-970,14,0,,0
0,4c8d309,9,19,-25,-999,,,,0
0,4c8d309,10,0,-6,-17,,,,0
0,4c8d309,11,15,-956,-292,-5,0,,
0,4c8d309,3,326034,178533,1089,,,,0
0,4c8d309,20,15,-956,-292,-6,0,,
0,4c8f4a1,4,307,263,-99,,,,3
0,4c8f4a1,16,-305,1098,-1281,-612,835,-1182,3
0,4c8f4a1,1,10,-27,-1018,0,0,0,0
0,4c8f4a1,2,4356,-7147,42055,,,,3
0,4c8f4a1,14,-34350,-8850,25049,-38706,-1702,-17005,3
0,4c8f4a1,15,6,240,-970,14,0,,0
0,4c8f4a1,9,19,-25,-999,,,,0
0,4c8f4a1,10,-8,-2,-18,,,,0
0,4c8f4a1,11,15,-956,-292,-5,0,,
0,4c8f4a1,3,326043,178526,1082,,,,0
0,4c8f4a1,20,15,-956,-292,-5,0,,
0,4c916e4,4,-364,-164,267,,,,3
0,4c916e4,16,-976,671,-915,-612,835,-1182,3
0,4c916e4,1,23,-21,-1011,0,0,0,0
0,4c916e4,15,6,240,-970,14,0,,0
0,4c916e4,9,19,-25,-999,,,,0
0,4c916e4,10,4,4,-12,,,,0
0,4c916e4,11,15,-956,-292,-5,0,,
0,4c916e4,3,326043,178526,1082,,,,0
0,4c916e4,20,15,-956,-292,-5,0,,
0,4c93935,4,-59,-591,-221,,,,3
0,4c93935,16,-671,244,-1403,-612,835,-1182,3
0,4c93935,1,18,-21,-1011,0,0,0,0
0,4c93935,2,4356,-6097,41455,,,,3
0,4c93935,14,-34350,-7800,24449,-38706,-1702,-17005,3
0,4c93935,15,6,240,-970,14,0,,0
0,4c93935,9,19,-25,-999,,,,0
0,4c93935,10,0,4,-12,,,,0
0,4c93935,11,15,-956,-292,-5,0,,
0,4c93935,3,326038,178533,1089,,,,0
0,4c93935,20,15,-956,-292,-5,0,,
0,4c95b78,4,185,-41,267,,,,3
0,4c95b78,16,-427,793,-915,-612,835,-1182,3
0,4c95b78,1,22,-22,-1020,0,0,0,0
0,4c95b78,15,6,240,-970,14,0,,0
0,4c95b78,9,19,-25,-999,,,,0
0,4c95b78,10,3,2,-21,,,,0
0,4c95b78,11,15,-956,-292,-5,0,,
0,4c95b78,3,326038,178526,1082,,,,0
0,4c95b78,20,15,-956,-292,-5,0,,
0,4c97dc3,4,123,19,205,,,,3
0,4c97dc3,16,-488,854,-976,-612,835,-1182,3
0,4c97dc3,1,13,-32,-1028,0,0,0,0
0,4c97dc3,2,4206,-6997,40855,,,,3
0,4c97dc3,14,-34500,-8700,23849,-38706,-1702,-17005,3
0,4c97dc3,15,6,240,-970,14,0,,0
0,4c97dc3,9,19,-25,-999,,,,0
0,4c97dc3,10,-5,-6,-29,,,,0
0,4c97dc3,11,15,-956,-292,-5,0,,
0,4c97dc3,3,326043,178526,1089,,,,0
0,4c97dc3,20,15,-956,-292,-5,0,,
0,4c9a009,4,62,-225,83,,,,3
0,4c9a009,16,-549,610,-1098,-612,835,-1182,3
0,4c9a009,1,17,-27,-1020,0,0,0,0
0,4c9a009,15,6,240,-970,14,0,,0
0,4c9a009,9,19,-25,-999,,,,0
0,4c9a009,10,-1,-2,-21,,,,0
0,4c9a009,11,15,-956,-292,-5,0,,
0,4c9a009,3,326048,178526,1082,,,,0
0,4c9a009,20,15,-956,-292,-5,0,,
0,4c9c253,4,62,263,-160,,,,3
0,4c9c253,16,-549,1098,-1342,-612,835,-1182,3
0,4c9c253,1,20,-34,-1020,0,0,0,0
0,4c9c253,2,4806,-7447,41455,,,,3
0,4c9c253,14,-33900,-9150,24449,-38706,-1702,-17005,3
0,4c9c253,15,6,240,-970,14,0,,0
0,4c9c253,9,19,-25,-999,,,,0
0,4c9c253,10,1,-8,-21,,,,0
0,4c9c253,11,15,-956,-292,-5,0,,
0,4c9c253,3,326054,178526,1089,,,,0
0,4c9c253,20,15,-956,-292,-5,0,,
0,4c9e49a,4,185,-347,-282,,,,3
0,4c9e49a,16,-427,488,-1464,-612,835,-1182,3
0,4c9e49a,1,26,-33,-1020,0,0,0,0
0,4c9e49a,15,6,240,-970,14,0,,0
0,4c9e49a,9,19,-25,-999,,,,0
0,4c9e49a,10,7,-7,-21,,,,0
0,4c9e49a,11,15,-956,-292,-5,0,,
0,4c9e49a,3,326043,178526,1089,,,,0
0,4c9e49a,20,16,-956,-292,-5,0,,
0,4ca06f7,4,-181,202,-38,,,,3
0,4ca06f7,16,-793,1037,-1220,-612,835,-1182,3
0,4ca06f7,1,23,-31,-1018,0,0,0,0
0,4ca06f7,2,4806,-5647,41455,,,,3
0,4ca06f7,14,-33900,-7350,24449,-38706,-1702,-17005,3
0,4ca06f7,15,6,240,-970,14,0,,0
0,4ca06f7,9,19,-25,-999,,,,0
0,4ca06f7,10,4,-5,-18,,,,0
0,4ca06f7,11,15,-956,-292,-5,0,,
0,4ca06f7,3,326034,178519,1089,,,,0
0,4ca06f7,20,16,-956,-292,-5,0,,
0,4ca29c1,4,-120,-225,83,,,,3
0,4ca29c1,16,-732,610,-1098,-612,835,-1182,3
0,4ca29c1,1,14,-21,-1006,0,0,0,0
0,4ca29c1,15,6,240,-970,14,0,,0
0,4ca29c1,9,19,-25,-999,,,,0
0,4ca29c1,10,-4,3,-7,,,,0
0,4ca29c1,11,15,-956,-292,-5,0,,
0,4ca29c1,3,326029,178519,1089,,,,0
0,4ca29c1,20,16,-956,-292,-5,0,,
0,4ca4b74,4,123,-164,205,,,,3
0,4ca4b74,16,-488,671,-976,-612,835,-1182,3
0,4ca4b74,1,28,-29,-1025,0,0,0,0
0,4ca4b74,2,4356,-8197,41455,,,,3
0,4ca4b74,14,-34350,-9900,24449,-38706,-1702,-17005,3
0,4ca4b74,15,6,240,-970,14,0,,0
0,4ca4b74,9,19,-25,-999,,,,0
0,4ca4b74,10,9,-3,-26,,,,0
0,4ca4b74,11,15,-956,-292,-5,0,,
0,4ca4b74,3,326043,178519,1089,,,,0
0,4ca4b74,20,16,-956,-292,-5,0,,
0,4ca6dba,4,-1096,-591,-99,,,,3
0,4ca6dba,16,-1708,244,-1281,-612,835,-1182,3
0,4ca6dba,1,11,-25,-1013,0,0,0,0
0,4ca6dba,15,6,240,-970,14,0,,0
0,4ca6dba,9,19,-25,-999,,,,0
